1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 7600000039DD1921,,
Is Mission Active?  true,,
Mission Start:  Thu Jun 23 23:01:00 MDT 2016,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  1341,,
Total Samples:  1397,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has NOT occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 •À_C,,
Low Temperature Alarm:  -40 •À_C,,
,,
Date/Time,Unit,Value
30/06/2016 12:01,C,13.5
30/06/2016 13:01,C,13.5
30/06/2016 14:01,C,14
30/06/2016 15:01,C,15.5
30/06/2016 16:01,C,17
30/06/2016 17:01,C,17.5
30/06/2016 18:01,C,19
30/06/2016 19:01,C,19
30/06/2016 20:01,C,20
30/06/2016 21:01,C,19.5
30/06/2016 22:01,C,18.5
30/06/2016 23:01,C,17.5
01/07/2016 00:01,C,16.5
01/07/2016 01:01,C,15.5
01/07/2016 02:01,C,15
01/07/2016 03:01,C,14
01/07/2016 04:01,C,13
01/07/2016 05:01,C,12
01/07/2016 06:01,C,11.5
01/07/2016 07:01,C,11
01/07/2016 08:01,C,10.5
01/07/2016 09:01,C,11
01/07/2016 10:01,C,12
01/07/2016 11:01,C,13
01/07/2016 12:01,C,14.5
01/07/2016 13:01,C,15.5
01/07/2016 14:01,C,16.5
01/07/2016 15:01,C,18
01/07/2016 16:01,C,18.5
01/07/2016 17:01,C,19
01/07/2016 18:01,C,19
01/07/2016 19:01,C,19
01/07/2016 20:01,C,18.5
01/07/2016 21:01,C,18.5
01/07/2016 22:01,C,17.5
01/07/2016 23:01,C,17
02/07/2016 00:01,C,16
02/07/2016 01:01,C,15.5
02/07/2016 02:01,C,14.5
02/07/2016 03:01,C,14
02/07/2016 04:01,C,13.5
02/07/2016 05:01,C,13
02/07/2016 06:01,C,13
02/07/2016 07:01,C,12.5
02/07/2016 08:01,C,12.5
02/07/2016 09:01,C,12
02/07/2016 10:01,C,12
02/07/2016 11:01,C,12
02/07/2016 12:01,C,12.5
02/07/2016 13:01,C,13
02/07/2016 14:01,C,14.5
02/07/2016 15:01,C,15.5
02/07/2016 16:01,C,15.5
02/07/2016 17:01,C,16
02/07/2016 18:01,C,16.5
02/07/2016 19:01,C,17
02/07/2016 20:01,C,17
02/07/2016 21:01,C,16.5
02/07/2016 22:01,C,15.5
02/07/2016 23:01,C,15
03/07/2016 00:01,C,14.5
03/07/2016 01:01,C,14
03/07/2016 02:01,C,13
03/07/2016 03:01,C,12.5
03/07/2016 04:01,C,12
03/07/2016 05:01,C,11.5
03/07/2016 06:01,C,11
03/07/2016 07:01,C,11
03/07/2016 08:01,C,10.5
03/07/2016 09:01,C,11
03/07/2016 10:01,C,12
03/07/2016 11:01,C,12.5
03/07/2016 12:01,C,13
03/07/2016 13:01,C,13
03/07/2016 14:01,C,13
03/07/2016 15:01,C,13
03/07/2016 16:01,C,13.5
03/07/2016 17:01,C,14
03/07/2016 18:01,C,15
03/07/2016 19:01,C,15
03/07/2016 20:01,C,14.5
03/07/2016 21:01,C,15
03/07/2016 22:01,C,14.5
03/07/2016 23:01,C,14
04/07/2016 00:01,C,13.5
04/07/2016 01:01,C,13
04/07/2016 02:01,C,12.5
04/07/2016 03:01,C,12
04/07/2016 04:01,C,11.5
04/07/2016 05:01,C,11
04/07/2016 06:01,C,10.5
04/07/2016 07:01,C,10
04/07/2016 08:01,C,10
04/07/2016 09:01,C,10.5
04/07/2016 10:01,C,11.5
04/07/2016 11:01,C,12.5
04/07/2016 12:01,C,13.5
04/07/2016 13:01,C,15
04/07/2016 14:01,C,17
04/07/2016 15:01,C,18.5
04/07/2016 16:01,C,20
04/07/2016 17:01,C,21
04/07/2016 18:01,C,22
04/07/2016 19:01,C,22
04/07/2016 20:01,C,21.5
04/07/2016 21:01,C,21
04/07/2016 22:01,C,20.5
04/07/2016 23:01,C,19.5
05/07/2016 00:01,C,18.5
05/07/2016 01:01,C,17.5
05/07/2016 02:01,C,16.5
05/07/2016 03:01,C,15.5
05/07/2016 04:01,C,15
05/07/2016 05:01,C,14
05/07/2016 06:01,C,13
05/07/2016 07:01,C,12.5
05/07/2016 08:01,C,12
05/07/2016 09:01,C,12.5
05/07/2016 10:01,C,13
05/07/2016 11:01,C,14
05/07/2016 12:01,C,15
05/07/2016 13:01,C,16.5
05/07/2016 14:01,C,18
05/07/2016 15:01,C,19.5
05/07/2016 16:01,C,21
05/07/2016 17:01,C,22
05/07/2016 18:01,C,22.5
05/07/2016 19:01,C,22.5
05/07/2016 20:01,C,22.5
05/07/2016 21:01,C,21.5
05/07/2016 22:01,C,20.5
05/07/2016 23:01,C,19.5
06/07/2016 00:01,C,18.5
06/07/2016 01:01,C,17.5
06/07/2016 02:01,C,16.5
06/07/2016 03:01,C,15.5
06/07/2016 04:01,C,15
06/07/2016 05:01,C,14
06/07/2016 06:01,C,13.5
06/07/2016 07:01,C,13
06/07/2016 08:01,C,13
06/07/2016 09:01,C,13
06/07/2016 10:01,C,13
06/07/2016 11:01,C,13.5
06/07/2016 12:01,C,14.5
06/07/2016 13:01,C,15.5
06/07/2016 14:01,C,16.5
06/07/2016 15:01,C,17.5
06/07/2016 16:01,C,18.5
06/07/2016 17:01,C,19
06/07/2016 18:01,C,20
06/07/2016 19:01,C,20.5
06/07/2016 20:01,C,20.5
06/07/2016 21:01,C,20
