1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 180000003A26A821
Is Mission Active?  true
Mission Start:  Thu Jun 23 23:01:00 MDT 2016
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1340
Total Samples:  1395
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
27/06/16 22:01:00,C,7.5
27/06/16 23:01:00,C,7.5
28/06/16 00:01:00,C,7
28/06/16 01:01:00,C,6.5
28/06/16 02:01:00,C,6.5
28/06/16 03:01:00,C,6
28/06/16 04:01:00,C,5.5
28/06/16 05:01:00,C,5.5
28/06/16 06:01:00,C,5
28/06/16 07:01:00,C,5
28/06/16 08:01:00,C,4.5
28/06/16 09:01:00,C,4.5
28/06/16 10:01:00,C,4.5
28/06/16 11:01:00,C,4.5
28/06/16 12:01:00,C,5
28/06/16 13:01:00,C,5.5
28/06/16 14:01:00,C,6
28/06/16 15:01:00,C,6.5
28/06/16 16:01:00,C,7
28/06/16 17:01:00,C,7.5
28/06/16 18:01:00,C,7.5
28/06/16 19:01:00,C,8
28/06/16 20:01:00,C,8
28/06/16 21:01:00,C,7.5
28/06/16 22:01:00,C,7.5
28/06/16 23:01:00,C,7
29/06/16 00:01:00,C,7
29/06/16 01:01:00,C,6.5
29/06/16 02:01:00,C,6
29/06/16 03:01:00,C,5.5
29/06/16 04:01:00,C,5
29/06/16 05:01:00,C,5
29/06/16 06:01:00,C,4.5
29/06/16 07:01:00,C,4
29/06/16 08:01:00,C,4
29/06/16 09:01:00,C,3.5
29/06/16 10:01:00,C,3.5
29/06/16 11:01:00,C,3.5
29/06/16 12:01:00,C,4
29/06/16 13:01:00,C,5
29/06/16 14:01:00,C,5
29/06/16 15:01:00,C,5.5
29/06/16 16:01:00,C,6.5
29/06/16 17:01:00,C,7
29/06/16 18:01:00,C,7.5
29/06/16 19:01:00,C,7.5
29/06/16 20:01:00,C,7.5
29/06/16 21:01:00,C,7.5
29/06/16 22:01:00,C,7.5
29/06/16 23:01:00,C,7
30/06/16 00:01:00,C,7
30/06/16 01:01:00,C,7
30/06/16 02:01:00,C,6.5
30/06/16 03:01:00,C,6
30/06/16 04:01:00,C,6
30/06/16 05:01:00,C,5.5
30/06/16 06:01:00,C,5.5
30/06/16 07:01:00,C,5
30/06/16 08:01:00,C,5
30/06/16 09:01:00,C,5
30/06/16 10:01:00,C,5
30/06/16 11:01:00,C,5
30/06/16 12:01:00,C,5.5
30/06/16 13:01:00,C,5.5
30/06/16 14:01:00,C,6
30/06/16 15:01:00,C,6
30/06/16 16:01:00,C,6.5
30/06/16 17:01:00,C,7
30/06/16 18:01:00,C,7.5
30/06/16 19:01:00,C,7.5
30/06/16 20:01:00,C,7.5
30/06/16 21:01:00,C,8
30/06/16 22:01:00,C,7.5
30/06/16 23:01:00,C,7.5
01/07/16 00:01:00,C,7
01/07/16 01:01:00,C,7
01/07/16 02:01:00,C,6.5
01/07/16 03:01:00,C,6
01/07/16 04:01:00,C,5.5
01/07/16 05:01:00,C,5
01/07/16 06:01:00,C,4.5
01/07/16 07:01:00,C,4.5
01/07/16 08:01:00,C,4
01/07/16 09:01:00,C,3.5
01/07/16 10:01:00,C,3.5
01/07/16 11:01:00,C,3.5
01/07/16 12:01:00,C,4
01/07/16 13:01:00,C,4.5
01/07/16 14:01:00,C,5.5
01/07/16 15:01:00,C,6
01/07/16 16:01:00,C,6.5
01/07/16 17:01:00,C,7
01/07/16 18:01:00,C,7.5
01/07/16 19:01:00,C,8
01/07/16 20:01:00,C,8
01/07/16 21:01:00,C,7.5
01/07/16 22:01:00,C,7.5
01/07/16 23:01:00,C,7.5
02/07/16 00:01:00,C,7
02/07/16 01:01:00,C,7
02/07/16 02:01:00,C,6.5
02/07/16 03:01:00,C,6
02/07/16 04:01:00,C,6
02/07/16 05:01:00,C,5.5
02/07/16 06:01:00,C,5.5
02/07/16 07:01:00,C,5.5
02/07/16 08:01:00,C,5.5
02/07/16 09:01:00,C,5.5
02/07/16 10:01:00,C,6
02/07/16 11:01:00,C,6
02/07/16 12:01:00,C,6
02/07/16 13:01:00,C,6
02/07/16 14:01:00,C,6.5
02/07/16 15:01:00,C,7
02/07/16 16:01:00,C,7
02/07/16 17:01:00,C,7.5
02/07/16 18:01:00,C,7.5
02/07/16 19:01:00,C,7.5
02/07/16 20:01:00,C,7.5
02/07/16 21:01:00,C,7.5
02/07/16 22:01:00,C,7.5
02/07/16 23:01:00,C,7
03/07/16 00:01:00,C,7
03/07/16 01:01:00,C,6.5
03/07/16 02:01:00,C,6.5
03/07/16 03:01:00,C,6
03/07/16 04:01:00,C,6
03/07/16 05:01:00,C,5.5
03/07/16 06:01:00,C,5
03/07/16 07:01:00,C,5
03/07/16 08:01:00,C,4.5
03/07/16 09:01:00,C,4.5
03/07/16 10:01:00,C,4.5
03/07/16 11:01:00,C,5
03/07/16 12:01:00,C,5.5
03/07/16 13:01:00,C,5.5
03/07/16 14:01:00,C,5.5
03/07/16 15:01:00,C,6
03/07/16 16:01:00,C,6
03/07/16 17:01:00,C,6
03/07/16 18:01:00,C,6.5
03/07/16 19:01:00,C,6.5
03/07/16 20:01:00,C,6.5
03/07/16 21:01:00,C,6.5
03/07/16 22:01:00,C,6.5
03/07/16 23:01:00,C,6.5
04/07/16 00:01:00,C,6.5
04/07/16 01:01:00,C,6
04/07/16 02:01:00,C,6
04/07/16 03:01:00,C,5.5
04/07/16 04:01:00,C,5
04/07/16 05:01:00,C,5
04/07/16 06:01:00,C,4.5
04/07/16 07:01:00,C,4
04/07/16 08:01:00,C,4
04/07/16 09:01:00,C,3.5
04/07/16 10:01:00,C,3.5
04/07/16 11:01:00,C,3.5
04/07/16 12:01:00,C,4
04/07/16 13:01:00,C,4.5
04/07/16 14:01:00,C,5
04/07/16 15:01:00,C,5.5
04/07/16 16:01:00,C,6.5
04/07/16 17:01:00,C,7.5
04/07/16 18:01:00,C,8
04/07/16 19:01:00,C,8
04/07/16 20:01:00,C,8
04/07/16 21:01:00,C,8
04/07/16 22:01:00,C,7.5
04/07/16 23:01:00,C,7.5
05/07/16 00:01:00,C,7
05/07/16 01:01:00,C,7
05/07/16 02:01:00,C,6.5
05/07/16 03:01:00,C,6
05/07/16 04:01:00,C,6
05/07/16 05:01:00,C,5.5
05/07/16 06:01:00,C,5
05/07/16 07:01:00,C,5
05/07/16 08:01:00,C,4.5
05/07/16 09:01:00,C,4.5
05/07/16 10:01:00,C,4
05/07/16 11:01:00,C,4
05/07/16 12:01:00,C,4.5
05/07/16 13:01:00,C,5
05/07/16 14:01:00,C,5.5
05/07/16 15:01:00,C,6
05/07/16 16:01:00,C,6.5
05/07/16 17:01:00,C,7
05/07/16 18:01:00,C,7.5
05/07/16 19:01:00,C,7.5
05/07/16 20:01:00,C,8
05/07/16 21:01:00,C,7.5
05/07/16 22:01:00,C,7.5
05/07/16 23:01:00,C,7.5
06/07/16 00:01:00,C,7
06/07/16 01:01:00,C,6.5
06/07/16 02:01:00,C,6.5
06/07/16 03:01:00,C,6
06/07/16 04:01:00,C,5.5
06/07/16 05:01:00,C,5.5
06/07/16 06:01:00,C,5
06/07/16 07:01:00,C,5
06/07/16 08:01:00,C,4.5
06/07/16 09:01:00,C,4.5
06/07/16 10:01:00,C,4.5
06/07/16 11:01:00,C,5
06/07/16 12:01:00,C,5
06/07/16 13:01:00,C,5.5
06/07/16 14:01:00,C,6
06/07/16 15:01:00,C,6.5
06/07/16 16:01:00,C,7
06/07/16 17:01:00,C,7.5
06/07/16 18:01:00,C,7.5
06/07/16 19:01:00,C,7.5
06/07/16 20:01:00,C,7.5
06/07/16 21:01:00,C,7.5
06/07/16 22:01:00,C,7.5
06/07/16 23:01:00,C,7
07/07/16 00:01:00,C,7
07/07/16 01:01:00,C,7
07/07/16 02:01:00,C,6.5
07/07/16 03:01:00,C,6.5
07/07/16 04:01:00,C,6
07/07/16 05:01:00,C,5.5
07/07/16 06:01:00,C,5.5
07/07/16 07:01:00,C,5.5
07/07/16 08:01:00,C,5.5
07/07/16 09:01:00,C,5
07/07/16 10:01:00,C,5
07/07/16 11:01:00,C,5.5
07/07/16 12:01:00,C,6
07/07/16 13:01:00,C,6
07/07/16 14:01:00,C,6.5
07/07/16 15:01:00,C,7
07/07/16 16:01:00,C,8
07/07/16 17:01:00,C,8.5
07/07/16 18:01:00,C,9
07/07/16 19:01:00,C,9
07/07/16 20:01:00,C,9
07/07/16 21:01:00,C,8.5
07/07/16 22:01:00,C,8.5
07/07/16 23:01:00,C,8.5
08/07/16 00:01:00,C,8
08/07/16 01:01:00,C,7.5
08/07/16 02:01:00,C,7.5
08/07/16 03:01:00,C,7
08/07/16 04:01:00,C,7
08/07/16 05:01:00,C,7
08/07/16 06:01:00,C,6.5
08/07/16 07:01:00,C,6.5
08/07/16 08:01:00,C,6.5
08/07/16 09:01:00,C,6.5
08/07/16 10:01:00,C,6.5
08/07/16 11:01:00,C,6.5
08/07/16 12:01:00,C,7
08/07/16 13:01:00,C,7.5
08/07/16 14:01:00,C,7.5
08/07/16 15:01:00,C,8
08/07/16 16:01:00,C,8.5
08/07/16 17:01:00,C,9
08/07/16 18:01:00,C,9.5
08/07/16 19:01:00,C,9.5
08/07/16 20:01:00,C,9.5
08/07/16 21:01:00,C,9
08/07/16 22:01:00,C,9
08/07/16 23:01:00,C,9
09/07/16 00:01:00,C,8.5
09/07/16 01:01:00,C,8.5
09/07/16 02:01:00,C,8
09/07/16 03:01:00,C,8
09/07/16 04:01:00,C,7.5
09/07/16 05:01:00,C,7
09/07/16 06:01:00,C,7
09/07/16 07:01:00,C,6.5
09/07/16 08:01:00,C,6
09/07/16 09:01:00,C,6
09/07/16 10:01:00,C,6
09/07/16 11:01:00,C,6.5
09/07/16 12:01:00,C,7
09/07/16 13:01:00,C,7.5
09/07/16 14:01:00,C,8
09/07/16 15:01:00,C,8
09/07/16 16:01:00,C,9
09/07/16 17:01:00,C,10
09/07/16 18:01:00,C,10
09/07/16 19:01:00,C,10.5
09/07/16 20:01:00,C,10
09/07/16 21:01:00,C,10
09/07/16 22:01:00,C,9.5
09/07/16 23:01:00,C,9.5
10/07/16 00:01:00,C,9
10/07/16 01:01:00,C,8.5
10/07/16 02:01:00,C,8.5
10/07/16 03:01:00,C,8
10/07/16 04:01:00,C,7.5
10/07/16 05:01:00,C,7
10/07/16 06:01:00,C,6.5
10/07/16 07:01:00,C,6.5
10/07/16 08:01:00,C,6
10/07/16 09:01:00,C,6
10/07/16 10:01:00,C,6
10/07/16 11:01:00,C,6
10/07/16 12:01:00,C,6
10/07/16 13:01:00,C,6.5
10/07/16 14:01:00,C,6.5
10/07/16 15:01:00,C,6.5
10/07/16 16:01:00,C,7
10/07/16 17:01:00,C,7
10/07/16 18:01:00,C,7.5
10/07/16 19:01:00,C,7.5
10/07/16 20:01:00,C,8
10/07/16 21:01:00,C,8
10/07/16 22:01:00,C,8
10/07/16 23:01:00,C,8
11/07/16 00:01:00,C,8
11/07/16 01:01:00,C,7.5
11/07/16 02:01:00,C,7.5
11/07/16 03:01:00,C,7.5
11/07/16 04:01:00,C,7
11/07/16 05:01:00,C,7
11/07/16 06:01:00,C,7
11/07/16 07:01:00,C,7
11/07/16 08:01:00,C,6.5
11/07/16 09:01:00,C,6.5
11/07/16 10:01:00,C,6.5
11/07/16 11:01:00,C,7
11/07/16 12:01:00,C,7
11/07/16 13:01:00,C,7
11/07/16 14:01:00,C,7.5
11/07/16 15:01:00,C,8
11/07/16 16:01:00,C,8.5
11/07/16 17:01:00,C,8.5
11/07/16 18:01:00,C,9
11/07/16 19:01:00,C,9
11/07/16 20:01:00,C,9
11/07/16 21:01:00,C,9
11/07/16 22:01:00,C,8.5
11/07/16 23:01:00,C,8.5
12/07/16 00:01:00,C,8.5
12/07/16 01:01:00,C,8
12/07/16 02:01:00,C,8
12/07/16 03:01:00,C,7.5
12/07/16 04:01:00,C,7.5
12/07/16 05:01:00,C,7.5
12/07/16 06:01:00,C,7.5
12/07/16 07:01:00,C,7
12/07/16 08:01:00,C,7
12/07/16 09:01:00,C,7
12/07/16 10:01:00,C,7
12/07/16 11:01:00,C,7
12/07/16 12:01:00,C,7.5
12/07/16 13:01:00,C,7.5
12/07/16 14:01:00,C,8
12/07/16 15:01:00,C,8.5
12/07/16 16:01:00,C,9.5
12/07/16 17:01:00,C,10
12/07/16 18:01:00,C,10.5
12/07/16 19:01:00,C,10.5
12/07/16 20:01:00,C,10
12/07/16 21:01:00,C,10
12/07/16 22:01:00,C,10
12/07/16 23:01:00,C,9.5
13/07/16 00:01:00,C,9.5
13/07/16 01:01:00,C,9
13/07/16 02:01:00,C,8.5
13/07/16 03:01:00,C,8.5
13/07/16 04:01:00,C,8
13/07/16 05:01:00,C,8
13/07/16 06:01:00,C,7.5
13/07/16 07:01:00,C,7.5
13/07/16 08:01:00,C,7.5
13/07/16 09:01:00,C,7.5
13/07/16 10:01:00,C,7.5
13/07/16 11:01:00,C,7.5
13/07/16 12:01:00,C,8
13/07/16 13:01:00,C,8.5
13/07/16 14:01:00,C,9
13/07/16 15:01:00,C,9.5
13/07/16 16:01:00,C,10
13/07/16 17:01:00,C,11
13/07/16 18:01:00,C,11
13/07/16 19:01:00,C,11
13/07/16 20:01:00,C,11
13/07/16 21:01:00,C,11
13/07/16 22:01:00,C,10.5
13/07/16 23:01:00,C,10.5
14/07/16 00:01:00,C,10
14/07/16 01:01:00,C,9.5
14/07/16 02:01:00,C,9.5
14/07/16 03:01:00,C,9
14/07/16 04:01:00,C,8.5
14/07/16 05:01:00,C,8.5
14/07/16 06:01:00,C,8.5
14/07/16 07:01:00,C,8
14/07/16 08:01:00,C,8
14/07/16 09:01:00,C,8
14/07/16 10:01:00,C,8
14/07/16 11:01:00,C,8
14/07/16 12:01:00,C,8.5
14/07/16 13:01:00,C,9
14/07/16 14:01:00,C,9
14/07/16 15:01:00,C,9.5
14/07/16 16:01:00,C,10.5
14/07/16 17:01:00,C,11.5
14/07/16 18:01:00,C,11.5
14/07/16 19:01:00,C,11.5
14/07/16 20:01:00,C,11.5
14/07/16 21:01:00,C,11.5
14/07/16 22:01:00,C,11
14/07/16 23:01:00,C,10.5
15/07/16 00:01:00,C,10.5
15/07/16 01:01:00,C,10
15/07/16 02:01:00,C,9.5
15/07/16 03:01:00,C,9
15/07/16 04:01:00,C,9
15/07/16 05:01:00,C,8.5
15/07/16 06:01:00,C,8.5
15/07/16 07:01:00,C,8.5
15/07/16 08:01:00,C,8.5
15/07/16 09:01:00,C,8.5
15/07/16 10:01:00,C,8.5
15/07/16 11:01:00,C,8.5
15/07/16 12:01:00,C,9
15/07/16 13:01:00,C,9.5
15/07/16 14:01:00,C,9.5
15/07/16 15:01:00,C,10
15/07/16 16:01:00,C,11
15/07/16 17:01:00,C,11.5
15/07/16 18:01:00,C,11.5
15/07/16 19:01:00,C,11.5
15/07/16 20:01:00,C,11.5
15/07/16 21:01:00,C,11.5
15/07/16 22:01:00,C,11.5
15/07/16 23:01:00,C,11
16/07/16 00:01:00,C,11
16/07/16 01:01:00,C,10.5
16/07/16 02:01:00,C,10
16/07/16 03:01:00,C,10
16/07/16 04:01:00,C,9.5
16/07/16 05:01:00,C,9
16/07/16 06:01:00,C,9
16/07/16 07:01:00,C,8.5
16/07/16 08:01:00,C,8.5
16/07/16 09:01:00,C,8.5
16/07/16 10:01:00,C,8.5
16/07/16 11:01:00,C,9
16/07/16 12:01:00,C,9
16/07/16 13:01:00,C,9.5
16/07/16 14:01:00,C,9.5
16/07/16 15:01:00,C,10
16/07/16 16:01:00,C,10.5
16/07/16 17:01:00,C,11
16/07/16 18:01:00,C,11
16/07/16 19:01:00,C,11
16/07/16 20:01:00,C,11
16/07/16 21:01:00,C,10.5
16/07/16 22:01:00,C,10.5
16/07/16 23:01:00,C,10.5
17/07/16 00:01:00,C,10
17/07/16 01:01:00,C,10
17/07/16 02:01:00,C,9.5
17/07/16 03:01:00,C,9.5
17/07/16 04:01:00,C,9
17/07/16 05:01:00,C,9
17/07/16 06:01:00,C,8.5
17/07/16 07:01:00,C,8.5
17/07/16 08:01:00,C,8.5
17/07/16 09:01:00,C,8
17/07/16 10:01:00,C,8.5
17/07/16 11:01:00,C,8.5
17/07/16 12:01:00,C,9
17/07/16 13:01:00,C,9.5
17/07/16 14:01:00,C,9.5
17/07/16 15:01:00,C,9.5
17/07/16 16:01:00,C,10
17/07/16 17:01:00,C,10.5
17/07/16 18:01:00,C,11
17/07/16 19:01:00,C,11
17/07/16 20:01:00,C,11
17/07/16 21:01:00,C,11
17/07/16 22:01:00,C,10.5
17/07/16 23:01:00,C,10.5
18/07/16 00:01:00,C,10
18/07/16 01:01:00,C,10
18/07/16 02:01:00,C,9.5
18/07/16 03:01:00,C,9.5
18/07/16 04:01:00,C,9
18/07/16 05:01:00,C,9
18/07/16 06:01:00,C,8.5
18/07/16 07:01:00,C,8.5
18/07/16 08:01:00,C,8.5
18/07/16 09:01:00,C,8.5
18/07/16 10:01:00,C,8.5
18/07/16 11:01:00,C,8.5
18/07/16 12:01:00,C,9
18/07/16 13:01:00,C,9
18/07/16 14:01:00,C,9.5
18/07/16 15:01:00,C,10
18/07/16 16:01:00,C,11
18/07/16 17:01:00,C,11.5
18/07/16 18:01:00,C,11.5
18/07/16 19:01:00,C,11.5
18/07/16 20:01:00,C,11.5
18/07/16 21:01:00,C,11
18/07/16 22:01:00,C,11
18/07/16 23:01:00,C,10.5
19/07/16 00:01:00,C,10.5
19/07/16 01:01:00,C,10
19/07/16 02:01:00,C,9.5
19/07/16 03:01:00,C,9.5
19/07/16 04:01:00,C,9
19/07/16 05:01:00,C,9
19/07/16 06:01:00,C,8.5
19/07/16 07:01:00,C,8.5
19/07/16 08:01:00,C,8.5
19/07/16 09:01:00,C,8
19/07/16 10:01:00,C,8
19/07/16 11:01:00,C,8
19/07/16 12:01:00,C,7.5
19/07/16 13:01:00,C,7.5
19/07/16 14:01:00,C,7.5
19/07/16 15:01:00,C,8
19/07/16 16:01:00,C,8
19/07/16 17:01:00,C,8
19/07/16 18:01:00,C,8.5
19/07/16 19:01:00,C,8.5
19/07/16 20:01:00,C,9
19/07/16 21:01:00,C,9
19/07/16 22:01:00,C,8.5
19/07/16 23:01:00,C,8.5
20/07/16 00:01:00,C,8
20/07/16 01:01:00,C,8
20/07/16 02:01:00,C,7.5
20/07/16 03:01:00,C,7.5
20/07/16 04:01:00,C,7.5
20/07/16 05:01:00,C,7
20/07/16 06:01:00,C,7
20/07/16 07:01:00,C,7
20/07/16 08:01:00,C,7
20/07/16 09:01:00,C,6.5
20/07/16 10:01:00,C,6.5
20/07/16 11:01:00,C,7
20/07/16 12:01:00,C,7
20/07/16 13:01:00,C,7.5
20/07/16 14:01:00,C,7.5
20/07/16 15:01:00,C,8
20/07/16 16:01:00,C,8
20/07/16 17:01:00,C,8.5
20/07/16 18:01:00,C,8.5
20/07/16 19:01:00,C,8.5
20/07/16 20:01:00,C,8.5
20/07/16 21:01:00,C,8.5
20/07/16 22:01:00,C,8.5
20/07/16 23:01:00,C,8
21/07/16 00:01:00,C,8
21/07/16 01:01:00,C,7.5
21/07/16 02:01:00,C,7.5
21/07/16 03:01:00,C,7
21/07/16 04:01:00,C,7
21/07/16 05:01:00,C,6.5
21/07/16 06:01:00,C,6.5
21/07/16 07:01:00,C,6
21/07/16 08:01:00,C,6
21/07/16 09:01:00,C,6
21/07/16 10:01:00,C,6
21/07/16 11:01:00,C,6
21/07/16 12:01:00,C,6.5
21/07/16 13:01:00,C,6.5
21/07/16 14:01:00,C,7
21/07/16 15:01:00,C,7
21/07/16 16:01:00,C,7
21/07/16 17:01:00,C,7.5
21/07/16 18:01:00,C,7.5
21/07/16 19:01:00,C,7.5
21/07/16 20:01:00,C,7.5
21/07/16 21:01:00,C,7.5
21/07/16 22:01:00,C,7.5
21/07/16 23:01:00,C,7.5
22/07/16 00:01:00,C,7.5
22/07/16 01:01:00,C,7
22/07/16 02:01:00,C,7
22/07/16 03:01:00,C,6.5
22/07/16 04:01:00,C,6.5
22/07/16 05:01:00,C,6
22/07/16 06:01:00,C,6
22/07/16 07:01:00,C,6
22/07/16 08:01:00,C,5.5
22/07/16 09:01:00,C,5.5
22/07/16 10:01:00,C,5.5
22/07/16 11:01:00,C,5.5
22/07/16 12:01:00,C,6
22/07/16 13:01:00,C,6
22/07/16 14:01:00,C,6.5
22/07/16 15:01:00,C,7
22/07/16 16:01:00,C,7.5
22/07/16 17:01:00,C,8
22/07/16 18:01:00,C,8
22/07/16 19:01:00,C,8.5
22/07/16 20:01:00,C,8.5
22/07/16 21:01:00,C,8.5
22/07/16 22:01:00,C,8.5
22/07/16 23:01:00,C,8
23/07/16 00:01:00,C,8
23/07/16 01:01:00,C,7.5
23/07/16 02:01:00,C,7
23/07/16 03:01:00,C,7
23/07/16 04:01:00,C,6.5
23/07/16 05:01:00,C,6
23/07/16 06:01:00,C,6
23/07/16 07:01:00,C,5.5
23/07/16 08:01:00,C,5.5
23/07/16 09:01:00,C,5.5
23/07/16 10:01:00,C,5.5
23/07/16 11:01:00,C,5.5
23/07/16 12:01:00,C,5.5
23/07/16 13:01:00,C,5.5
23/07/16 14:01:00,C,5.5
23/07/16 15:01:00,C,6
23/07/16 16:01:00,C,6
23/07/16 17:01:00,C,6
23/07/16 18:01:00,C,6.5
23/07/16 19:01:00,C,6.5
23/07/16 20:01:00,C,6.5
23/07/16 21:01:00,C,6.5
23/07/16 22:01:00,C,6.5
23/07/16 23:01:00,C,6.5
24/07/16 00:01:00,C,6.5
24/07/16 01:01:00,C,6.5
24/07/16 02:01:00,C,6.5
24/07/16 03:01:00,C,6
24/07/16 04:01:00,C,6
24/07/16 05:01:00,C,5.5
24/07/16 06:01:00,C,5.5
24/07/16 07:01:00,C,5.5
24/07/16 08:01:00,C,5.5
24/07/16 09:01:00,C,5
24/07/16 10:01:00,C,5
24/07/16 11:01:00,C,5
24/07/16 12:01:00,C,5.5
24/07/16 13:01:00,C,5.5
24/07/16 14:01:00,C,6
24/07/16 15:01:00,C,6.5
24/07/16 16:01:00,C,7
24/07/16 17:01:00,C,7.5
24/07/16 18:01:00,C,8
24/07/16 19:01:00,C,8
24/07/16 20:01:00,C,8.5
24/07/16 21:01:00,C,8.5
24/07/16 22:01:00,C,8
24/07/16 23:01:00,C,8
25/07/16 00:01:00,C,7.5
25/07/16 01:01:00,C,7.5
25/07/16 02:01:00,C,7
25/07/16 03:01:00,C,6.5
25/07/16 04:01:00,C,6.5
25/07/16 05:01:00,C,6
25/07/16 06:01:00,C,5.5
25/07/16 07:01:00,C,5.5
25/07/16 08:01:00,C,5
25/07/16 09:01:00,C,5
25/07/16 10:01:00,C,5
25/07/16 11:01:00,C,5
25/07/16 12:01:00,C,5.5
25/07/16 13:01:00,C,5.5
25/07/16 14:01:00,C,6
25/07/16 15:01:00,C,6.5
25/07/16 16:01:00,C,7.5
25/07/16 17:01:00,C,8
25/07/16 18:01:00,C,8.5
25/07/16 19:01:00,C,8.5
25/07/16 20:01:00,C,8.5
25/07/16 21:01:00,C,8
25/07/16 22:01:00,C,8
25/07/16 23:01:00,C,8
26/07/16 00:01:00,C,7.5
26/07/16 01:01:00,C,7
26/07/16 02:01:00,C,7
26/07/16 03:01:00,C,6.5
26/07/16 04:01:00,C,6.5
26/07/16 05:01:00,C,6
26/07/16 06:01:00,C,5.5
26/07/16 07:01:00,C,5.5
26/07/16 08:01:00,C,5.5
26/07/16 09:01:00,C,5
26/07/16 10:01:00,C,5
26/07/16 11:01:00,C,5
26/07/16 12:01:00,C,5.5
26/07/16 13:01:00,C,5.5
26/07/16 14:01:00,C,6
26/07/16 15:01:00,C,6.5
26/07/16 16:01:00,C,7
26/07/16 17:01:00,C,7
26/07/16 18:01:00,C,7.5
26/07/16 19:01:00,C,7.5
26/07/16 20:01:00,C,7.5
26/07/16 21:01:00,C,7.5
