1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 680000003A4AFA21,,
Is Mission Active?  true,,
Mission Start:  Thu Jun 23 23:01:00 MDT 2016,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  1340,,
Total Samples:  1395,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has NOT occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 •À_C,,
Low Temperature Alarm:  -40 •À_C,,
,,
Date/Time,Unit,Value
02/07/2016 13:01,C,6.5
02/07/2016 14:01,C,7.5
02/07/2016 15:01,C,8
02/07/2016 16:01,C,8
02/07/2016 17:01,C,8.5
02/07/2016 18:01,C,8.5
02/07/2016 19:01,C,8.5
02/07/2016 20:01,C,8
02/07/2016 21:01,C,8
02/07/2016 22:01,C,7.5
02/07/2016 23:01,C,7
03/07/2016 00:01,C,6.5
03/07/2016 01:01,C,6
03/07/2016 02:01,C,5.5
03/07/2016 03:01,C,5
03/07/2016 04:01,C,5
03/07/2016 05:01,C,4.5
03/07/2016 06:01,C,4
03/07/2016 07:01,C,3.5
03/07/2016 08:01,C,3.5
03/07/2016 09:01,C,4
03/07/2016 10:01,C,4.5
03/07/2016 11:01,C,5.5
03/07/2016 12:01,C,5.5
03/07/2016 13:01,C,6
03/07/2016 14:01,C,6
03/07/2016 15:01,C,6
03/07/2016 16:01,C,6.5
03/07/2016 17:01,C,6.5
03/07/2016 18:01,C,7
03/07/2016 19:01,C,7
03/07/2016 20:01,C,7
03/07/2016 21:01,C,7
03/07/2016 22:01,C,6.5
03/07/2016 23:01,C,6.5
04/07/2016 00:01,C,6
04/07/2016 01:01,C,5.5
04/07/2016 02:01,C,5
04/07/2016 03:01,C,4.5
04/07/2016 04:01,C,4
04/07/2016 05:01,C,3.5
04/07/2016 06:01,C,3.5
04/07/2016 07:01,C,3
04/07/2016 08:01,C,2.5
04/07/2016 09:01,C,2.5
04/07/2016 10:01,C,3
04/07/2016 11:01,C,3
04/07/2016 12:01,C,3.5
04/07/2016 13:01,C,4.5
04/07/2016 14:01,C,5.5
04/07/2016 15:01,C,7.5
04/07/2016 16:01,C,7
04/07/2016 17:01,C,7
04/07/2016 18:01,C,7
04/07/2016 19:01,C,7
04/07/2016 20:01,C,7
04/07/2016 21:01,C,6.5
04/07/2016 22:01,C,6.5
04/07/2016 23:01,C,6
05/07/2016 00:01,C,5.5
05/07/2016 01:01,C,5.5
05/07/2016 02:01,C,5
05/07/2016 03:01,C,4.5
05/07/2016 04:01,C,4
05/07/2016 05:01,C,4
05/07/2016 06:01,C,3.5
05/07/2016 07:01,C,3
05/07/2016 08:01,C,3
05/07/2016 09:01,C,2.5
05/07/2016 10:01,C,3
05/07/2016 11:01,C,3
05/07/2016 12:01,C,3.5
05/07/2016 13:01,C,4.5
05/07/2016 14:01,C,5.5
05/07/2016 15:01,C,7.5
05/07/2016 16:01,C,7
05/07/2016 17:01,C,7
05/07/2016 18:01,C,7
05/07/2016 19:01,C,7.5
05/07/2016 20:01,C,7
05/07/2016 21:01,C,7
05/07/2016 22:01,C,6.5
05/07/2016 23:01,C,6.5
06/07/2016 00:01,C,6
06/07/2016 01:01,C,5.5
06/07/2016 02:01,C,5
06/07/2016 03:01,C,4.5
06/07/2016 04:01,C,4
06/07/2016 05:01,C,4
06/07/2016 06:01,C,3.5
06/07/2016 07:01,C,3.5
06/07/2016 08:01,C,3.5
06/07/2016 09:01,C,4
06/07/2016 10:01,C,4.5
06/07/2016 11:01,C,4.5
06/07/2016 12:01,C,5.5
06/07/2016 13:01,C,6
06/07/2016 14:01,C,7
06/07/2016 15:01,C,8
06/07/2016 16:01,C,8
06/07/2016 17:01,C,8
06/07/2016 18:01,C,8
06/07/2016 19:01,C,8
06/07/2016 20:01,C,8
06/07/2016 21:01,C,7.5
06/07/2016 22:01,C,7.5
06/07/2016 23:01,C,7
07/07/2016 00:01,C,6.5
07/07/2016 01:01,C,6.5
07/07/2016 02:01,C,6
07/07/2016 03:01,C,5.5
07/07/2016 04:01,C,5.5
07/07/2016 05:01,C,5
07/07/2016 06:01,C,5
07/07/2016 07:01,C,4.5
07/07/2016 08:01,C,4.5
07/07/2016 09:01,C,5
07/07/2016 10:01,C,5
07/07/2016 11:01,C,6
07/07/2016 12:01,C,6.5
07/07/2016 13:01,C,7
07/07/2016 14:01,C,8
07/07/2016 15:01,C,9.5
07/07/2016 16:01,C,10
07/07/2016 17:01,C,9.5
07/07/2016 18:01,C,9.5
07/07/2016 19:01,C,9
07/07/2016 20:01,C,9
07/07/2016 21:01,C,9
07/07/2016 22:01,C,8.5
07/07/2016 23:01,C,8
08/07/2016 00:01,C,7.5
08/07/2016 01:01,C,7.5
08/07/2016 02:01,C,7
08/07/2016 03:01,C,6.5
08/07/2016 04:01,C,6.5
08/07/2016 05:01,C,6
08/07/2016 06:01,C,6
08/07/2016 07:01,C,6
08/07/2016 08:01,C,6
08/07/2016 09:01,C,6
08/07/2016 10:01,C,6.5
08/07/2016 11:01,C,6.5
08/07/2016 12:01,C,7
08/07/2016 13:01,C,8
08/07/2016 14:01,C,8.5
08/07/2016 15:01,C,9.5
08/07/2016 16:01,C,10
08/07/2016 17:01,C,9.5
08/07/2016 18:01,C,9.5
08/07/2016 19:01,C,9
08/07/2016 20:01,C,9
08/07/2016 21:01,C,9
08/07/2016 22:01,C,9
08/07/2016 23:01,C,8.5
09/07/2016 00:01,C,8
09/07/2016 01:01,C,7.5
09/07/2016 02:01,C,7
09/07/2016 03:01,C,6.5
09/07/2016 04:01,C,6
09/07/2016 05:01,C,5.5
09/07/2016 06:01,C,5
09/07/2016 07:01,C,5
09/07/2016 08:01,C,4.5
09/07/2016 09:01,C,5
09/07/2016 10:01,C,5.5
09/07/2016 11:01,C,6
09/07/2016 12:01,C,6.5
09/07/2016 13:01,C,7.5
09/07/2016 14:01,C,8.5
09/07/2016 15:01,C,10
09/07/2016 16:01,C,9.5
09/07/2016 17:01,C,9.5
09/07/2016 18:01,C,9.5
09/07/2016 19:01,C,9
09/07/2016 20:01,C,9
09/07/2016 21:01,C,9
09/07/2016 22:01,C,8.5
09/07/2016 23:01,C,8
10/07/2016 00:01,C,7.5
10/07/2016 01:01,C,7
10/07/2016 02:01,C,6.5
10/07/2016 03:01,C,6
10/07/2016 04:01,C,5.5
10/07/2016 05:01,C,5
10/07/2016 06:01,C,5
10/07/2016 07:01,C,4.5
10/07/2016 08:01,C,5
10/07/2016 09:01,C,5
10/07/2016 10:01,C,5.5
10/07/2016 11:01,C,5.5
10/07/2016 12:01,C,6
10/07/2016 13:01,C,6.5
10/07/2016 14:01,C,6.5
10/07/2016 15:01,C,6.5
10/07/2016 16:01,C,7
10/07/2016 17:01,C,7.5
10/07/2016 18:01,C,8
10/07/2016 19:01,C,8
10/07/2016 20:01,C,8
10/07/2016 21:01,C,8
10/07/2016 22:01,C,8
10/07/2016 23:01,C,8
11/07/2016 00:01,C,7.5
11/07/2016 01:01,C,7.5
11/07/2016 02:01,C,7
11/07/2016 03:01,C,7
11/07/2016 04:01,C,6.5
11/07/2016 05:01,C,6.5
11/07/2016 06:01,C,6.5
11/07/2016 07:01,C,6.5
11/07/2016 08:01,C,6.5
11/07/2016 09:01,C,6.5
11/07/2016 10:01,C,6.5
11/07/2016 11:01,C,6.5
11/07/2016 12:01,C,7
11/07/2016 13:01,C,8
11/07/2016 14:01,C,9
11/07/2016 15:01,C,10
11/07/2016 16:01,C,10
11/07/2016 17:01,C,10
11/07/2016 18:01,C,9.5
11/07/2016 19:01,C,9.5
11/07/2016 20:01,C,9
11/07/2016 21:01,C,9
11/07/2016 22:01,C,8.5
11/07/2016 23:01,C,8
12/07/2016 00:01,C,8
12/07/2016 01:01,C,8
12/07/2016 02:01,C,7.5
12/07/2016 03:01,C,7.5
12/07/2016 04:01,C,7
12/07/2016 05:01,C,7
12/07/2016 06:01,C,7
12/07/2016 07:01,C,7
12/07/2016 08:01,C,7
12/07/2016 09:01,C,7
12/07/2016 10:01,C,7.5
12/07/2016 11:01,C,8
12/07/2016 12:01,C,8.5
12/07/2016 13:01,C,9
12/07/2016 14:01,C,10
12/07/2016 15:01,C,11.5
12/07/2016 16:01,C,11
12/07/2016 17:01,C,10.5
12/07/2016 18:01,C,10.5
12/07/2016 19:01,C,10.5
12/07/2016 20:01,C,10.5
12/07/2016 21:01,C,10
12/07/2016 22:01,C,10
12/07/2016 23:01,C,9.5
13/07/2016 00:01,C,9
13/07/2016 01:01,C,8.5
13/07/2016 02:01,C,8
13/07/2016 03:01,C,7.5
13/07/2016 04:01,C,7.5
13/07/2016 05:01,C,7
13/07/2016 06:01,C,7
13/07/2016 07:01,C,6.5
13/07/2016 08:01,C,6.5
13/07/2016 09:01,C,7
13/07/2016 10:01,C,7.5
13/07/2016 11:01,C,8.5
13/07/2016 12:01,C,9
13/07/2016 13:01,C,10
13/07/2016 14:01,C,10.5
13/07/2016 15:01,C,12
13/07/2016 16:01,C,11.5
13/07/2016 17:01,C,11
13/07/2016 18:01,C,11
13/07/2016 19:01,C,10.5
13/07/2016 20:01,C,10.5
13/07/2016 21:01,C,10.5
13/07/2016 22:01,C,10
13/07/2016 23:01,C,9.5
14/07/2016 00:01,C,9
14/07/2016 01:01,C,8.5
14/07/2016 02:01,C,8
14/07/2016 03:01,C,8
14/07/2016 04:01,C,7.5
14/07/2016 05:01,C,7.5
14/07/2016 06:01,C,7.5
14/07/2016 07:01,C,7
14/07/2016 08:01,C,7
14/07/2016 09:01,C,7.5
14/07/2016 10:01,C,8
14/07/2016 11:01,C,8
14/07/2016 12:01,C,8
14/07/2016 13:01,C,8.5
14/07/2016 14:01,C,9.5
14/07/2016 15:01,C,11.5
14/07/2016 16:01,C,11.5
14/07/2016 17:01,C,11
14/07/2016 18:01,C,11.5
14/07/2016 19:01,C,11
14/07/2016 20:01,C,11
14/07/2016 21:01,C,11
14/07/2016 22:01,C,10.5
14/07/2016 23:01,C,10
15/07/2016 00:01,C,9.5
15/07/2016 01:01,C,9
15/07/2016 02:01,C,8.5
15/07/2016 03:01,C,8
15/07/2016 04:01,C,7.5
15/07/2016 05:01,C,7.5
15/07/2016 06:01,C,7
15/07/2016 07:01,C,7.5
15/07/2016 08:01,C,7.5
15/07/2016 09:01,C,7.5
15/07/2016 10:01,C,7.5
15/07/2016 11:01,C,8
15/07/2016 12:01,C,8.5
15/07/2016 13:01,C,9
15/07/2016 14:01,C,10
15/07/2016 15:01,C,12
15/07/2016 16:01,C,12
15/07/2016 17:01,C,11.5
15/07/2016 18:01,C,11.5
15/07/2016 19:01,C,11.5
15/07/2016 20:01,C,11
15/07/2016 21:01,C,11
15/07/2016 22:01,C,11
15/07/2016 23:01,C,10.5
16/07/2016 00:01,C,10
16/07/2016 01:01,C,9.5
16/07/2016 02:01,C,9
16/07/2016 03:01,C,8.5
16/07/2016 04:01,C,8
16/07/2016 05:01,C,8
16/07/2016 06:01,C,7.5
16/07/2016 07:01,C,7.5
16/07/2016 08:01,C,7.5
16/07/2016 09:01,C,8
16/07/2016 10:01,C,8
16/07/2016 11:01,C,8.5
16/07/2016 12:01,C,9
16/07/2016 13:01,C,9.5
16/07/2016 14:01,C,10.5
16/07/2016 15:01,C,11
16/07/2016 16:01,C,11.5
16/07/2016 17:01,C,11.5
16/07/2016 18:01,C,11
16/07/2016 19:01,C,11
16/07/2016 20:01,C,11
16/07/2016 21:01,C,10.5
16/07/2016 22:01,C,10.5
16/07/2016 23:01,C,10
17/07/2016 00:01,C,10
17/07/2016 01:01,C,9.5
17/07/2016 02:01,C,9
17/07/2016 03:01,C,8.5
17/07/2016 04:01,C,8.5
17/07/2016 05:01,C,8.5
17/07/2016 06:01,C,8
17/07/2016 07:01,C,8
17/07/2016 08:01,C,8
17/07/2016 09:01,C,8
17/07/2016 10:01,C,8.5
17/07/2016 11:01,C,9
17/07/2016 12:01,C,9.5
17/07/2016 13:01,C,10
17/07/2016 14:01,C,10.5
17/07/2016 15:01,C,11
17/07/2016 16:01,C,11.5
17/07/2016 17:01,C,11.5
17/07/2016 18:01,C,11
17/07/2016 19:01,C,11
17/07/2016 20:01,C,11
17/07/2016 21:01,C,11
17/07/2016 22:01,C,11
17/07/2016 23:01,C,10.5
18/07/2016 00:01,C,10
18/07/2016 01:01,C,9.5
18/07/2016 02:01,C,9.5
18/07/2016 03:01,C,9
18/07/2016 04:01,C,9
18/07/2016 05:01,C,8.5
18/07/2016 06:01,C,8.5
18/07/2016 07:01,C,8.5
18/07/2016 08:01,C,8.5
18/07/2016 09:01,C,8.5
18/07/2016 10:01,C,9
18/07/2016 11:01,C,9.5
18/07/2016 12:01,C,10
18/07/2016 13:01,C,10.5
18/07/2016 14:01,C,11.5
18/07/2016 15:01,C,12.5
18/07/2016 16:01,C,13
18/07/2016 17:01,C,12.5
18/07/2016 18:01,C,12.5
18/07/2016 19:01,C,12
18/07/2016 20:01,C,12
18/07/2016 21:01,C,11.5
18/07/2016 22:01,C,11
18/07/2016 23:01,C,10.5
19/07/2016 00:01,C,10
19/07/2016 01:01,C,10
19/07/2016 02:01,C,9.5
19/07/2016 03:01,C,9
19/07/2016 04:01,C,9
19/07/2016 05:01,C,8.5
19/07/2016 06:01,C,8.5
19/07/2016 07:01,C,8
19/07/2016 08:01,C,8
19/07/2016 09:01,C,8
19/07/2016 10:01,C,8
19/07/2016 11:01,C,8
19/07/2016 12:01,C,8
19/07/2016 13:01,C,8.5
19/07/2016 14:01,C,8.5
19/07/2016 15:01,C,9
19/07/2016 16:01,C,9.5
19/07/2016 17:01,C,9.5
19/07/2016 18:01,C,10
19/07/2016 19:01,C,10.5
19/07/2016 20:01,C,10.5
19/07/2016 21:01,C,10
19/07/2016 22:01,C,9.5
19/07/2016 23:01,C,9
20/07/2016 00:01,C,8.5
20/07/2016 01:01,C,8.5
20/07/2016 02:01,C,8
20/07/2016 03:01,C,8
20/07/2016 04:01,C,7.5
20/07/2016 05:01,C,7.5
20/07/2016 06:01,C,7.5
20/07/2016 07:01,C,7
20/07/2016 08:01,C,7
20/07/2016 09:01,C,7
20/07/2016 10:01,C,7
20/07/2016 11:01,C,7.5
20/07/2016 12:01,C,8.5
20/07/2016 13:01,C,9
20/07/2016 14:01,C,9.5
20/07/2016 15:01,C,10
20/07/2016 16:01,C,10.5
20/07/2016 17:01,C,10.5
20/07/2016 18:01,C,11
20/07/2016 19:01,C,10.5
20/07/2016 20:01,C,10
20/07/2016 21:01,C,10
20/07/2016 22:01,C,9.5
20/07/2016 23:01,C,9
21/07/2016 00:01,C,8.5
21/07/2016 01:01,C,8
21/07/2016 02:01,C,7.5
21/07/2016 03:01,C,7.5
21/07/2016 04:01,C,7
21/07/2016 05:01,C,6.5
21/07/2016 06:01,C,6.5
21/07/2016 07:01,C,6
21/07/2016 08:01,C,6
21/07/2016 09:01,C,6
21/07/2016 10:01,C,6.5
21/07/2016 11:01,C,7
21/07/2016 12:01,C,7.5
21/07/2016 13:01,C,8.5
21/07/2016 14:01,C,8.5
21/07/2016 15:01,C,8.5
21/07/2016 16:01,C,9
21/07/2016 17:01,C,9
21/07/2016 18:01,C,9
21/07/2016 19:01,C,9
21/07/2016 20:01,C,9.5
21/07/2016 21:01,C,9
21/07/2016 22:01,C,9
21/07/2016 23:01,C,8.5
22/07/2016 00:01,C,8
22/07/2016 01:01,C,7.5
22/07/2016 02:01,C,7.5
22/07/2016 03:01,C,7
22/07/2016 04:01,C,6.5
22/07/2016 05:01,C,6.5
22/07/2016 06:01,C,6
22/07/2016 07:01,C,6
22/07/2016 08:01,C,6
22/07/2016 09:01,C,6
22/07/2016 10:01,C,6.5
22/07/2016 11:01,C,6.5
22/07/2016 12:01,C,7
22/07/2016 13:01,C,8
22/07/2016 14:01,C,9
22/07/2016 15:01,C,10.5
22/07/2016 16:01,C,10.5
22/07/2016 17:01,C,11
22/07/2016 18:01,C,11
22/07/2016 19:01,C,11
22/07/2016 20:01,C,11
22/07/2016 21:01,C,10.5
22/07/2016 22:01,C,10
22/07/2016 23:01,C,9.5
23/07/2016 00:01,C,9
23/07/2016 01:01,C,8.5
23/07/2016 02:01,C,7.5
23/07/2016 03:01,C,7
23/07/2016 04:01,C,6.5
23/07/2016 05:01,C,6.5
23/07/2016 06:01,C,6
23/07/2016 07:01,C,6
23/07/2016 08:01,C,6
23/07/2016 09:01,C,6
23/07/2016 10:01,C,6
23/07/2016 11:01,C,6.5
23/07/2016 12:01,C,6.5
23/07/2016 13:01,C,6.5
23/07/2016 14:01,C,7
23/07/2016 15:01,C,7
23/07/2016 16:01,C,7.5
23/07/2016 17:01,C,7.5
23/07/2016 18:01,C,8
23/07/2016 19:01,C,8
23/07/2016 20:01,C,8
23/07/2016 21:01,C,8
23/07/2016 22:01,C,8
23/07/2016 23:01,C,8
24/07/2016 00:01,C,7.5
24/07/2016 01:01,C,7.5
24/07/2016 02:01,C,7
24/07/2016 03:01,C,7
24/07/2016 04:01,C,7
24/07/2016 05:01,C,6.5
24/07/2016 06:01,C,6.5
24/07/2016 07:01,C,6
24/07/2016 08:01,C,6
24/07/2016 09:01,C,6
24/07/2016 10:01,C,6
24/07/2016 11:01,C,6.5
24/07/2016 12:01,C,7
24/07/2016 13:01,C,7.5
24/07/2016 14:01,C,8.5
24/07/2016 15:01,C,9
24/07/2016 16:01,C,9.5
24/07/2016 17:01,C,9.5
24/07/2016 18:01,C,10
24/07/2016 19:01,C,10
24/07/2016 20:01,C,10
24/07/2016 21:01,C,10
24/07/2016 22:01,C,9.5
24/07/2016 23:01,C,9
25/07/2016 00:01,C,8.5
25/07/2016 01:01,C,8
25/07/2016 02:01,C,7.5
25/07/2016 03:01,C,7
25/07/2016 04:01,C,6.5
25/07/2016 05:01,C,6.5
25/07/2016 06:01,C,6
25/07/2016 07:01,C,6
25/07/2016 08:01,C,5.5
25/07/2016 09:01,C,5.5
25/07/2016 10:01,C,6
25/07/2016 11:01,C,6
25/07/2016 12:01,C,7
25/07/2016 13:01,C,7.5
25/07/2016 14:01,C,8.5
25/07/2016 15:01,C,10
25/07/2016 16:01,C,10
25/07/2016 17:01,C,10
25/07/2016 18:01,C,9.5
25/07/2016 19:01,C,9.5
25/07/2016 20:01,C,9.5
25/07/2016 21:01,C,9.5
25/07/2016 22:01,C,9
25/07/2016 23:01,C,8.5
26/07/2016 00:01,C,8
26/07/2016 01:01,C,7.5
26/07/2016 02:01,C,7
26/07/2016 03:01,C,7
26/07/2016 04:01,C,6.5
26/07/2016 05:01,C,6
26/07/2016 06:01,C,6
26/07/2016 07:01,C,5.5
26/07/2016 08:01,C,5.5
26/07/2016 09:01,C,5.5
26/07/2016 10:01,C,6
26/07/2016 11:01,C,6.5
26/07/2016 12:01,C,7
26/07/2016 13:01,C,7.5
26/07/2016 14:01,C,8.5
26/07/2016 15:01,C,9.5
26/07/2016 16:01,C,9.5
26/07/2016 17:01,C,9.5
26/07/2016 18:01,C,10
26/07/2016 19:01,C,9.5
26/07/2016 20:01,C,9.5
26/07/2016 21:01,C,9.5
26/07/2016 22:01,C,9
26/07/2016 23:01,C,8.5
27/07/2016 00:01,C,7.5
27/07/2016 01:01,C,7
27/07/2016 02:01,C,7
27/07/2016 03:01,C,6.5
27/07/2016 04:01,C,6
27/07/2016 05:01,C,6
27/07/2016 06:01,C,5.5
27/07/2016 07:01,C,5
27/07/2016 08:01,C,5
27/07/2016 09:01,C,5
27/07/2016 10:01,C,5.5
27/07/2016 11:01,C,6
27/07/2016 12:01,C,6.5
27/07/2016 13:01,C,7
27/07/2016 14:01,C,8
27/07/2016 15:01,C,8.5
27/07/2016 16:01,C,8.5
27/07/2016 17:01,C,9
27/07/2016 18:01,C,9
27/07/2016 19:01,C,8.5
27/07/2016 20:01,C,9
27/07/2016 21:01,C,8.5
27/07/2016 22:01,C,8.5
27/07/2016 23:01,C,8
28/07/2016 00:01,C,7.5
28/07/2016 01:01,C,7
28/07/2016 02:01,C,7
28/07/2016 03:01,C,6.5
28/07/2016 04:01,C,6.5
28/07/2016 05:01,C,6
28/07/2016 06:01,C,6
